id,thesis_id,symbol,run_id,sharpe,max_drawdown,cagr,win_rate,oos_sharpe,passed_gate,strategy_params,created_at
33,48,BTC/USD,2026-06-27T19:01:52.832669+00:00,-0.9296574100055078,-0.12987153958829334,-0.15727384215441054,0.33333333333333326,-0.9296574100055078,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T19:01:52.833333+00:00
34,49,ETH/USD,2026-06-27T19:01:53.133910+00:00,-0.521725062794372,-0.19340076458073874,-0.1674638903392156,0.5,-0.521725062794372,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T19:01:53.134342+00:00
35,50,BTC/USD,2026-06-27T20:01:59.788765+00:00,-0.9296574100055078,-0.12987153958829334,-0.15727384215441054,0.33333333333333326,-0.9296574100055078,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T20:01:59.789308+00:00
36,51,ETH/USD,2026-06-27T20:02:00.097571+00:00,-0.521725062794372,-0.19340076458073874,-0.1674638903392156,0.5,-0.521725062794372,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T20:02:00.097968+00:00
37,52,BTC/USD,2026-06-27T21:02:10.406964+00:00,-0.9296574100055078,-0.12987153958829334,-0.15727384215441054,0.33333333333333326,-0.9296574100055078,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T21:02:10.407502+00:00
38,53,ETH/USD,2026-06-27T21:02:10.718978+00:00,-0.521725062794372,-0.19340076458073874,-0.1674638903392156,0.5,-0.521725062794372,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T21:02:10.719288+00:00
39,54,BTC/USD,2026-06-27T22:02:17.430524+00:00,-0.9296574100055078,-0.12987153958829334,-0.15727384215441054,0.33333333333333326,-0.9296574100055078,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T22:02:17.431099+00:00
40,55,ETH/USD,2026-06-27T22:02:17.735325+00:00,-0.521725062794372,-0.19340076458073874,-0.1674638903392156,0.5,-0.521725062794372,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T22:02:17.735622+00:00
41,56,BTC/USD,2026-06-27T23:02:25.638494+00:00,-0.9296574100055078,-0.12987153958829334,-0.15727384215441054,0.33333333333333326,-0.9296574100055078,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T23:02:25.639292+00:00
42,57,ETH/USD,2026-06-27T23:02:25.961722+00:00,-0.521725062794372,-0.19340076458073874,-0.1674638903392156,0.5,-0.521725062794372,0,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-27T23:02:25.962095+00:00
43,58,BTC/USD,2026-06-28T00:02:32.950974+00:00,1.2211491221060593,-0.08362689968192716,0.16728985673926178,0.6,1.2211491221060593,1,"{'fast_ema': 10, 'slow_ema': 30, 'rsi_period': 14, 'rsi_oversold': 35, 'rsi_overbought': 70}",2026-06-28T00:02:32.951570+00:00
